VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,     "probe1"     ,     "probe2"     ,     "probe3"     ,     "probe4"     ,     "probe5"     ,     "probe6"     ,     "probe7"     ,     "probe8"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
        218,           0,          24,      -8.193435535,       -5.46341452,      -5.536779614,      -5.513225496,      -2.800653007,       362.5755528,       1.552221717,   -0.001331794616,   -0.002306255817,  -6.436370066e-07,   -0.007638293211,     0.01434112536,       1.552221717,   -0.002306255817,   -0.001331794616,  -0.0008579925158,              -0.0,       32736.52963,       18073.15294,       66736.67807,       98249.81431,       99255.63905,       99229.01312,       99078.67199,       96159.61826,      -4.076137319,      -3.861521053,       -3.71289466,      -3.689424262,      -4.118363958
        219,           0,          24,      -8.188119382,      -5.460779118,      -5.531688613,       -5.50967269,      -2.771634029,       362.5755528,       1.556346932,   -0.001368708011,   -0.002643697846,  -5.973197237e-07,   -0.007790784717,     0.01635477523,       1.556346932,   -0.002643697846,   -0.001368708011,  -0.0008794363154,              -0.0,       33738.35688,       12529.52372,       65803.32412,       95920.33238,       97663.94972,       98670.19259,        98540.4061,       95873.26993,      -4.070620328,      -3.858071339,      -3.706210795,      -3.684480305,      -4.088548163
        220,           0,          24,      -8.182975096,      -5.457950461,      -5.527483026,      -5.508230616,      -2.683673206,       362.5755528,       1.559393377,   -0.001391081162,    -0.00301944867,  -5.565651899e-07,   -0.007889468645,     0.01851603753,       1.559393377,    -0.00301944867,   -0.001391081162,  -0.0008920655828,              -0.0,       34018.81209,       8027.435792,       64948.08061,       93664.08106,       96183.30972,       98205.85171,       98079.55699,       95649.16914,      -4.065273414,      -3.854747997,      -3.700243993,      -3.681415374,      -3.999808445
        221,           0,          25,      -8.240142928,      -5.521478659,       -5.59048025,      -5.573620922,       -2.61029946,       362.5755528,       1.561169838,   -0.001399183794,   -0.003411026452,  -5.227116585e-07,   -0.007958385876,     0.02069148963,       1.561169838,   -0.003411026452,   -0.001399183794,  -0.0008962406013,              -0.0,       33099.20643,       5993.960041,       64215.29728,       91749.51181,        94919.9626,       97833.46639,       97683.72442,       95510.19968,      -4.122244754,      -3.918001225,      -3.761374645,      -3.745016748,      -3.925661184
        222,           0,          25,      -8.239311781,      -5.518087061,      -5.582824229,      -5.569208999,      -2.549966826,       362.5755528,       1.561674166,   -0.001396276636,   -0.003788742278,  -4.953672701e-07,   -0.008033327954,      0.0227208864,       1.561674166,   -0.003788742278,   -0.001396276636,  -0.0008940896034,              -0.0,        30795.2181,       8483.906158,       64030.39269,       90432.04943,       93963.65953,       97508.48177,       97340.10404,        95473.8693,      -4.121174646,      -3.914429257,      -3.751780645,      -3.738669252,      -3.864477591
        223,           0,          25,      -8.238686246,      -5.514679409,      -5.570219829,       -5.56322434,      -2.386544921,       362.5755528,        1.56107988,   -0.001392803859,   -0.004126819729,  -4.705921356e-07,   -0.008177825315,     0.02447789765,        1.56107988,   -0.004126819729,   -0.001392803859,  -0.0008922053744,              -0.0,       27120.48644,        16685.3262,       65351.74605,       89897.51058,       93359.07252,       97187.52771,        97033.1248,       95529.59325,      -4.120246137,      -3.910833864,      -3.737242441,      -3.730665987,      -3.700086584
        224,           0,          25,      -8.237420512,      -5.509805307,      -5.559139182,      -5.553047065,      -2.372950133,       362.5755528,       1.559674537,   -0.001404155903,   -0.004402335972,  -4.456697611e-07,   -0.008469713124,     0.02585717329,       1.559674537,   -0.004402335972,   -0.001404155903,  -0.0009002877654,              -0.0,        22101.4368,       26240.49543,       68564.49104,       90214.60425,       93106.42063,       96837.70181,       96761.84966,       95722.93584,      -4.118623603,      -3.905708275,      -3.724208407,      -3.718395191,      -3.685407642
        225,           0,          25,      -8.235497528,      -5.504739371,      -5.547759942,      -5.550561577,      -2.225743335,       362.5755528,       1.557807311,   -0.001444897397,   -0.004602839416,  -4.144153001e-07,   -0.008966655429,     0.02681067484,       1.557807311,   -0.004602839416,   -0.001444897397,  -0.0009275199746,              -0.0,       15934.82148,       32292.83043,       73208.89274,       91255.41747,       93150.97908,         96432.628,       96538.74938,          96081.96,      -4.116258483,      -3.900221675,      -3.710848921,      -3.713700325,      -3.536972785
        226,           0,          25,      -8.233300296,      -5.469667414,      -5.468138015,      -5.534286065,      -2.177386612,       362.5755528,       1.555813039,    -0.00153280541,   -0.004719942681,  -3.755800123e-07,   -0.009735425676,     0.02730692871,       1.555813039,   -0.004719942681,    -0.00153280541,   -0.000985211829,              -0.0,       9921.719702,       35092.14775,       78377.29008,       92785.35611,       93404.97732,       95935.59111,       96375.32631,       96616.10515,      -4.113525018,      -3.864507424,      -3.629161801,      -3.695164517,      -3.487238105
        227,           0,          25,      -8.231644808,      -5.455105955,      -5.489109844,      -5.500111463,       -2.08302551,       362.5755528,       1.553952303,   -0.001678725368,   -0.004744191234,  -3.278220613e-07,    -0.01079758647,     0.02730296956,       1.553952303,   -0.004744191234,   -0.001678725368,   -0.001080294012,              -0.0,       6580.407168,        36714.6483,       83446.53541,        94527.9783,        93838.2829,       95385.98347,       96271.41056,       97329.56989,      -4.111192219,      -3.848972981,      -3.647993635,      -3.658695727,      -3.391309799
        228,           0,          25,      -8.229942653,      -5.469949116,      -5.492370528,      -5.514796957,      -2.053154089,       362.5755528,       1.552386777,   -0.001879694285,   -0.004679017745,  -2.723624022e-07,    -0.01210732289,     0.02682116744,       1.552386777,   -0.004679017745,   -0.001879694285,   -0.001210841469,              -0.0,       6268.524593,       38504.77455,       88042.53426,       96336.23904,       94356.32343,       94818.24811,       96254.88719,       98203.43281,      -4.108652599,        -3.8624359,      -3.649018853,      -3.671035035,      -3.359656131
        229,           0,          25,      -8.220656288,       -5.36859243,      -5.437427465,       -5.30703013,      -2.003253208,       362.5755528,       1.551164572,   -0.002129458704,   -0.004530927642,  -2.069465292e-07,    -0.01361443692,     0.02589798522,       1.551164572,   -0.004530927642,   -0.002129458704,   -0.001372812881,              -0.0,       6368.921751,       41117.09051,       91908.45335,       97919.51905,       94877.97383,       94311.43122,       96401.75001,       99182.79127,      -4.098338887,      -3.759188252,      -3.591769677,       -3.46085165,       -3.30769808
        230,           0,          25,      -8.212983402,      -5.358264006,      -5.234262923,      -5.398458761,      -1.977426037,       362.5755528,       1.550245745,   -0.002417850242,   -0.004313174547,  -1.359690559e-07,    -0.01526300849,     0.02460449191,       1.550245745,   -0.004313174547,   -0.002417850242,   -0.001559656106,              -0.0,       5381.992948,       44387.53493,       94956.08268,       99114.47039,       95369.59646,       93933.14848,       96719.78921,       100206.2154,      -4.089414485,      -3.746361635,      -3.386168595,      -3.549854043,      -3.279526194
        231,           0,          25,      -8.222714509,       -5.42606707,      -5.452105951,      -5.473062153,      -1.988249301,       362.5755528,       1.549532572,   -0.002730136505,   -0.004030112862,  -6.040591614e-08,    -0.01698427063,     0.02296046481,       1.549532572,   -0.004030112862,   -0.002730136505,   -0.001761909723,              -0.0,       3707.811545,       48201.75221,       97152.44305,       99838.81576,       95780.55156,       93650.42042,       97189.39253,       101202.7686,      -4.097667026,      -3.811060095,      -3.601442369,      -3.621972336,      -3.287731821
        232,           0,          25,      -8.222170871,      -5.446572201,      -5.493781718,      -5.501114338,      -1.976178586,       362.5755528,       1.548900478,   -0.003050760967,   -0.003690147026,   1.841396561e-08,    -0.01870901552,     0.02100595435,       1.548900478,   -0.003690147026,   -0.003050760967,   -0.001969630076,              -0.0,       2228.217801,       52642.69382,       98431.27688,       100048.0847,       95997.28472,       93499.26678,       97777.11796,       102123.3973,      -4.095392041,      -3.827770803,      -3.640500018,      -3.647516162,      -3.272786234
        233,           0,          25,      -8.220840325,      -5.406946612,      -5.480917965,      -5.445833767,      -2.065703821,       362.5755528,       1.548236826,   -0.003359934651,   -0.003303341954,   9.663172299e-08,    -0.02034190031,     0.01878896774,       1.548236826,   -0.003303341954,   -0.003359934651,   -0.002170168411,              -0.0,       1644.931185,       56874.83675,       98700.81055,       99674.02569,        95879.6034,       93448.10534,       98385.48778,       102895.2192,        -4.0920378,       -3.78355819,      -3.624957177,      -3.589730877,      -3.359174175
        234,           0,          25,      -8.218653748,      -5.449699384,      -5.515297364,      -5.510299947,      -2.118111177,       362.5755528,       1.547447312,   -0.003643472355,   -0.002879867823,    1.71553362e-07,    -0.02181280878,     0.01635757654,       1.547447312,   -0.002879867823,   -0.003643472355,    -0.00235450495,              -0.0,       2306.761315,       59053.06202,       97814.23785,        98741.3553,       95331.41911,        93381.5275,       98905.79021,       103497.4557,      -4.087563358,      -3.820914419,       -3.65664434,      -3.651692098,      -3.408156897
        235,           0,          25,       -8.21438876,      -5.464470776,      -5.510572957,      -5.548408457,      -2.168135547,       362.5755528,       1.546468855,   -0.003888190017,    -0.00242712566,   2.391741044e-07,    -0.02305250424,      0.0137477965,       1.546468855,    -0.00242712566,   -0.003888190017,   -0.002514237519,              -0.0,       4217.729438,       56884.85974,       95533.64628,       97200.81157,       94331.06726,       93178.13282,       99274.94605,       103928.4786,      -4.080742891,      -3.829425437,      -3.649245147,      -3.687325294,      -3.454451676
        236,           0,          25,      -8.211397636,      -5.451090115,      -5.509699007,      -5.533889723,      -2.195541482,       362.5755528,       1.545277756,   -0.004084021813,   -0.001958874021,   2.963476626e-07,    -0.02400905157,     0.01103285709,       1.545277756,   -0.001958874021,   -0.004084021813,    -0.00264290468,              -0.0,       7017.371776,        48354.7254,       91713.65536,       95101.22849,       92942.26723,       92736.02671,       99481.94742,       104203.1264,      -4.075006167,      -3.809025968,       -3.64568916,      -3.670339857,      -3.477925685
        237,           0,          25,      -8.208653339,      -5.474326571,      -5.525470713,      -5.565105862,      -2.024787862,       362.5755528,       1.543896244,   -0.004222976551,    -0.00148302544,   3.417149684e-07,    -0.02464488653,    0.008262435837,       1.543896244,    -0.00148302544,   -0.004222976551,   -0.002735272249,              -0.0,       10002.53765,       35311.64473,       86158.06709,       92523.28556,       91257.73618,       92051.90774,       99555.07989,       104342.9323,      -4.069381429,      -3.824563535,      -3.658796576,      -3.699044359,      -3.303110221
