VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,    "probe_u1"    ,    "probe_u2"    ,    "probe_u3"    ,    "probe_u4"    ,    "probe_u5"    ,    "probe_v1"    ,    "probe_v2"    ,    "probe_v3"    ,    "probe_v4"    ,    "probe_v5"    ,    "probe_w1"    ,    "probe_w2"    ,    "probe_w3"    ,    "probe_w4"    ,    "probe_w5"    ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
        296,           0,          26,       -8.30588104,      -5.551635085,      -5.671368419,      -5.669246391,      -2.574130087,       362.5755528,       1.532901053,   -0.001980694152,  -0.0008720419053,  -7.683345454e-07,    -0.01163813685,    0.005252111777,       1.532901053,  -0.0008720419053,   -0.001980694152,   -0.001292121333,              -nan,       30.58921587,       235.7926078,       357.6465057,       418.4925004,       429.4667774,       71.11222797,      -72.15784376,      -97.21185252,      -99.05070585,      -81.70923779,      -63.84242356,    -0.08812762775,       9.366495262,       1.457567855,      -3.606155958,      -4.082663192,      -3.776118898,      -3.717629076,      -3.728238069,      -3.727827607
        297,           0,          26,      -8.302473785,      -5.541557984,       -5.66204049,        -5.6663992,      -2.618037378,       362.5755528,       1.532018344,   -0.001535425298,   -0.000861055901,  -7.937753155e-07,   -0.009171875685,    0.005235221109,       1.532018344,   -0.000861055901,   -0.001535425298,   -0.001002223834,              -nan,       2.326216864,       242.5876474,       361.5691837,       420.0868038,       430.8075185,       83.82401051,      -70.80050868,      -97.28260473,      -98.62416202,      -80.21088207,      -66.46031591,       16.94884526,        11.0117883,       2.704244454,      -1.779393711,      -4.079068601,      -3.770509641,      -3.706872845,      -3.725600014,      -3.771181518
        298,           0,          26,      -8.296213685,      -5.530335691,      -5.650914614,      -5.662636653,      -2.468450748,       362.5755528,       1.531189777,   -0.001085304694,   -0.000880244395,  -8.140398366e-07,    -0.00671811178,    0.005342931737,       1.531189777,   -0.000880244395,   -0.001085304694,  -0.0007087982889,              -nan,      -24.18815522,       256.7030403,       365.2623778,       421.8018921,       432.7091823,       93.63633668,      -72.01648494,      -99.48660864,      -98.18317337,      -78.40417769,      -67.30168684,       30.19850689,       12.79435448,       3.455648036,     -0.3809118838,      -4.072742332,      -3.763680425,      -3.694222218,       -3.72188983,      -3.621080755
        299,           0,          26,      -8.292373635,      -5.528514329,      -5.647200762,      -5.662157593,      -2.419996813,       362.5755528,       1.530431045,  -0.0006527027529,  -0.0009183103883,  -8.286485279e-07,   -0.004396202694,    0.005519820925,       1.530431045,  -0.0009183103883,  -0.0006527027529,   -0.000426482954,              -nan,      -44.02963531,       274.1773744,       368.2972669,       423.4598965,       435.1213959,       98.33725048,      -76.48659407,      -103.0686162,      -97.91138342,      -76.22789424,      -64.18122867,       39.29942823,       15.33116306,        3.60410712,      0.4965633829,      -4.068934688,      -3.766080523,       -3.68891334,      -3.721279888,       -3.57219006
        300,           0,          26,       -8.29165807,       -5.51809001,      -5.640464853,      -5.649364277,      -2.441672063,       362.5755528,       1.529768922,   -0.000269089272,  -0.0009634143442,  -8.374347766e-07,   -0.002366935788,    0.005711506994,       1.529768922,  -0.0009634143442,   -0.000269089272,  -0.0001759019079,              -nan,       -56.5082108,       289.9476418,       370.1660672,        424.734502,       437.8418435,       96.82642549,      -84.12339511,      -106.7799922,      -97.84061961,      -73.69228842,      -55.87517357,       46.03261065,        18.5660296,       3.005835192,      0.7400816444,      -4.068255414,      -3.759366991,      -3.680577686,      -3.708167104,      -3.593362207
        301,           0,          26,      -8.294327935,      -5.542803287,      -5.654729601,      -5.669210067,      -2.847840043,       362.5755528,       1.529250018,    4.40366416e-05,   -0.001003742637,  -8.393912764e-07,  -0.0007291204113,     0.00586338814,       1.529250018,   -0.001003742637,    4.40366416e-05,   2.879623415e-05,              -nan,      -63.63157133,       300.6849256,        370.033338,       425.2034311,       440.5519085,       89.74775207,      -93.42509562,      -109.1592596,      -97.67331342,      -70.92236148,      -42.60018009,       52.89151543,       21.66135622,       1.353065072,      0.3191015299,      -4.070832493,      -3.786974284,       -3.69327248,      -3.727719141,      -3.998799833
        302,           0,          26,      -8.296279225,      -5.550550699,      -5.658548489,      -5.672475237,       -2.61673754,       362.5755528,       1.528930279,   0.0002668936126,   -0.001029497409,  -8.338694498e-07,   0.0004332742378,    0.005928044904,       1.528930279,   -0.001029497409,   0.0002668936126,   0.0001745623173,              -nan,      -67.42429948,       305.6527702,       367.0006461,       424.3580626,       442.8045155,       78.57957086,      -102.0723495,      -108.9602157,      -96.75198623,      -68.09009112,      -26.37365243,       61.43475505,       23.57506923,      -1.790587703,     -0.7063285401,      -4.072547271,      -3.796846971,      -3.695590948,      -3.730598003,      -3.766734327
        303,           0,          26,      -8.299130274,      -5.556287314,      -5.662777214,      -5.676388206,      -2.776516711,       362.5755528,       1.528866459,   0.0003877185795,    -0.00103398385,  -8.211507667e-07,    0.001079487441,    0.005871257732,       1.528866459,    -0.00103398385,   0.0003877185795,   0.0002535987215,              -nan,       -69.4924068,       304.9511557,       360.2359294,       421.5563659,       444.0874725,       65.69413357,      -108.2600732,      -105.3671528,      -94.23362492,      -65.25222544,       -10.2696912,       71.98503414,       23.72287677,      -6.863246012,      -2.218563978,      -4.074952206,      -3.803853236,      -3.698303298,      -3.734495628,      -3.925205368
        304,           0,          26,      -8.299908114,      -5.558925863,      -5.664719622,      -5.675731077,      -2.780560814,       362.5755528,       1.529090183,   0.0004086047185,   -0.001011156318,  -8.027290339e-07,    0.001236177697,    0.005661711533,       1.529090183,   -0.001011156318,   0.0004086047185,   0.0002672208107,              -nan,      -70.29795168,       297.8018873,        349.194001,       416.1668761,       444.1117791,       55.69306837,      -110.7388541,      -98.23436352,      -89.39368282,      -62.16685408,        4.15315859,        83.8263649,         22.412377,      -13.98238556,      -3.985401809,      -4.075075935,      -3.806947479,      -3.698713566,      -3.733786948,      -3.927671793
        305,           0,          26,      -8.298855172,      -5.560596258,      -5.666616907,      -5.674311228,      -2.711363664,       362.5755528,        1.52958759,   0.0003412007173,  -0.0009580380766,  -7.797558743e-07,   0.0009707807333,    0.005285904925,        1.52958759,  -0.0009580380766,   0.0003412007173,   0.0002230671322,              -nan,      -69.34680105,       281.1982279,       334.0216721,       407.6569605,       442.7349923,       52.51056435,      -108.4785516,      -88.32778565,      -82.09761604,       -58.5556931,       18.43168307,       95.58341473,        20.7747863,      -23.00347307,      -5.646435284,      -4.073120587,      -3.808210118,      -3.699173327,      -3.732157051,      -3.856571394
        306,           0,          26,      -8.297697975,      -5.564208192,      -5.670404574,      -5.683419875,      -2.639093001,       362.5755528,       1.530284893,   0.0002077970601,  -0.0008737132903,  -7.543886738e-07,   0.0003939375333,      0.0047455544,       1.530284893,  -0.0008737132903,   0.0002077970601,   0.0001357897873,              -nan,       -65.2508427,       247.6703954,       315.7830413,       395.8598694,       440.1200996,       57.94807537,      -94.32176164,      -76.77854628,      -73.01968246,      -54.45305104,       36.03501509,       105.0284985,        20.1311492,      -33.17665916,      -6.770282053,       -4.07090279,      -3.810937793,      -3.701579497,       -3.74078983,      -3.782280239
        307,           0,          26,      -8.296327203,      -5.565757072,      -5.672636152,      -5.684079746,      -2.580298588,       362.5755528,       1.531056993,   3.168522379e-05,  -0.0007603725387,  -7.279441673e-07,  -0.0003895377295,     0.00406136909,       1.531056993,  -0.0007603725387,   3.168522379e-05,   2.069499955e-05,              -nan,      -57.07244417,       184.8103901,       295.8219057,       381.3007996,       436.5270663,       69.53378355,      -55.50194763,      -64.77181168,      -63.49614092,      -49.96605634,       59.84974866,       107.7283358,       21.01904545,      -43.23053578,      -7.159851557,      -4.068303075,      -3.811123463,      -3.702492027,       -3.74075057,      -3.721317244
        308,           0,          26,      -8.294508117,      -5.565777047,      -5.672897091,      -5.685869844,      -2.535002565,       362.5755528,       1.531748607,  -0.0001612993179,  -0.0006210482057,   -7.01958397e-07,   -0.001265078191,     0.00325709038,       1.531748607,  -0.0006210482057,  -0.0001612993179,  -0.0001053040409,              -nan,      -44.91744155,       95.07056332,       274.3966956,       365.9199008,       432.1887339,          81.60752,       9.338209023,      -52.68260768,      -54.93021251,      -45.77238316,       88.18918201,       97.98078447,       22.77827751,      -51.55856861,      -6.710862071,      -4.065201186,      -3.809672565,      -3.701438133,      -3.741232129,      -3.673907658
        309,           0,          26,      -8.291813522,       -5.56560518,      -5.673509116,      -5.688554068,       -2.72455797,       362.5755528,        1.53221342,  -0.0003461053295,  -0.0004676777427,  -6.748458233e-07,   -0.002119677017,    0.002399271918,        1.53221342,  -0.0004676777427,  -0.0003461053295,  -0.0002258858492,              -nan,      -22.66163621,       24.08176866,       250.5567944,        353.243601,       427.4435113,       89.45355996,       74.04653434,      -39.51850892,       -49.0136892,      -42.77245396,       114.8949365,       75.48106089,       23.00126804,      -56.45951234,      -5.608593675,      -4.061098376,      -3.807733409,      -3.700816233,      -3.741945161,      -3.861333876
        310,           0,          27,      -8.342565803,      -5.628747949,      -5.736336653,      -5.755510013,      -2.769151686,       362.5755528,       1.532346895,  -0.0005138897815,  -0.0003028097498,  -6.464178679e-07,   -0.002919915189,    0.001496105549,       1.532346895,  -0.0003028097498,  -0.0005138897815,  -0.0003353612573,              -nan,       7.913834451,      -1.812836335,       223.0849525,       346.0514137,       422.7194376,       93.57217632,       112.4316171,      -24.75669951,      -46.06538549,      -41.72789902,       134.2877428,       52.26891089,       18.27116914,      -56.79733777,      -4.053635242,      -4.110417438,      -3.869004219,      -3.762606246,      -3.806420277,      -3.903809522
        311,           0,          27,      -8.339706892,      -5.627306086,       -5.73370027,      -5.754947661,       -2.43153092,       362.5755528,        1.53210926,  -0.0006504224259,  -0.0001339581264,  -6.158022346e-07,    -0.00359177988,   0.0005762281148,        1.53210926,  -0.0001339581264,  -0.0006504224259,  -0.0004245274426,              -nan,        27.6037764,        3.30426056,       190.9612957,       345.5438391,       418.6202436,       96.27655123,       126.3822986,      -9.723878638,       -45.5725244,      -43.02176499,       147.8827339,       30.50376565,       7.107756046,      -52.26604236,      -2.357413184,      -4.106138293,      -3.865370405,      -3.759104387,      -3.802985024,      -3.564041821
