VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  
        834,           0,          99,       -4.54569106,      -2.832019216,      -3.244315664,       1.387283471,      0.9506876511,     -0.4491037255,                 0,                 0,                 0,     -0.2776837931,      0.9506876511,     -0.4491037255,                 0,      -0.472398821,       9.599745304,   -0.009719548605,     -0.3405060791,     -0.4984472796,    -0.01244014376
        835,           0,          99,      -4.545859438,      -2.832137092,      -3.244416749,       1.387245157,      0.9508226847,     -0.4492385937,                 0,                 0,                 0,     -0.2776913241,      0.9508226847,     -0.4492385937,                 0,     -0.4724735757,       9.560873258,   -0.009725357229,     -0.3414048158,      -0.500765515,    -0.01244852265
        836,           0,          99,      -4.546037577,      -2.832265679,      -3.244531828,       1.387191776,      0.9509505367,     -0.4493619874,                 0,                 0,                 0,     -0.2776962383,      0.9509505367,     -0.4493619874,                 0,     -0.4725398116,       9.560873258,   -0.009730013204,     -0.3424898392,      -0.503571629,    -0.01245562133
        837,           0,          99,      -4.546222497,      -2.832402087,      -3.244657626,        1.38712668,      0.9510682709,     -0.4494736739,                 0,                 0,                 0,     -0.2776976694,      0.9510682709,     -0.4494736739,                 0,     -0.4725987477,       9.560873258,   -0.009733322644,     -0.3437428675,      -0.506851134,    -0.01246123556
        838,           0,          99,      -4.546411324,      -2.832543543,      -3.244790931,        1.38705314,      0.9511730414,     -0.4495735053,                 0,                 0,                 0,     -0.2776947444,      0.9511730414,     -0.4495735053,                 0,     -0.4726516478,       9.560873258,   -0.009735592119,     -0.3451425644,     -0.5104714723,    -0.01246563189
        839,           0,          99,      -4.546601441,      -2.832687447,      -3.244928761,       1.386974208,      0.9512621877,     -0.4496613841,                 0,                 0,                 0,     -0.2776866282,      0.9512621877,     -0.4496613841,                 0,     -0.4726997351,       9.556948324,   -0.009736881506,     -0.3466963478,     -0.5144453503,    -0.01246885831
        840,           0,          99,      -4.546790581,      -2.832831399,      -3.245068476,       1.386892632,      0.9513333397,     -0.4497372315,                 0,                 0,                 0,     -0.2776725742,      0.9513333397,     -0.4497372315,                 0,     -0.4727441084,       9.556948324,   -0.009737819545,     -0.3483980509,     -0.5187067091,    -0.01247160054
        841,           0,          99,      -4.546976855,      -2.832973195,      -3.245207824,       1.386810839,      0.9513844742,     -0.4498009516,                 0,                 0,                 0,     -0.2776519519,      0.9513844742,     -0.4498009516,                 0,     -0.4727856758,       9.580752359,   -0.009738156809,     -0.3502438796,     -0.5234587012,    -0.01247358388
        842,           0,          99,      -4.547158706,      -2.833110798,      -3.245344915,       1.386730979,      0.9514139006,     -0.4498523782,                 0,                 0,                 0,     -0.2776242384,      0.9514139006,     -0.4498523782,                 0,     -0.4728251058,       9.580752359,   -0.009737886924,     -0.3522266914,     -0.5285078083,    -0.01247471206
        843,           0,          99,      -4.547334801,      -2.833242279,      -3.245478117,       1.386655022,      0.9514202463,     -0.4498913024,                 0,                 0,                 0,     -0.2775890119,      0.9514202463,     -0.4498913024,                 0,     -0.4728628638,       9.596018124,   -0.009737079527,      -0.354357601,     -0.5336148719,    -0.01247502822
        844,           0,          99,      -4.547503887,      -2.833365753,       -3.24560591,        1.38658488,      0.9514024401,     -0.4499175133,                 0,                 0,                 0,     -0.2775459441,      0.9514024401,     -0.4499175133,                 0,     -0.4728992636,       9.596018124,    -0.00973554748,      -0.356604682,     -0.5386440497,    -0.01247431938
        845,           0,          99,      -4.547664643,      -2.833479321,      -3.245726738,       1.386522532,      0.9513597143,     -0.4499308694,                 0,                 0,                 0,     -0.2774948012,      0.9513597143,     -0.4499308694,                 0,     -0.4729345405,       9.596018124,   -0.009733397975,     -0.3589075586,     -0.5434453662,    -0.01247268983
        846,           0,          99,      -4.547815571,      -2.833581043,      -3.245838879,       1.386470105,      0.9512916283,     -0.4499313926,                 0,                 0,                 0,     -0.2774354545,      0.9512916283,     -0.4499313926,                 0,     -0.4729689395,       9.606639415,   -0.009730198598,     -0.3612327252,     -0.5480151594,    -0.01246965927
        847,           0,          99,      -4.547954942,      -2.833668938,      -3.245940384,       1.386429897,      0.9511980971,     -0.4499193616,                 0,                 0,                 0,     -0.2773678946,      0.9511980971,     -0.4499193616,                 0,     -0.4730027982,       9.651411203,   -0.009725934066,     -0.3635186824,     -0.5520891296,    -0.01246521497
        848,           0,          99,      -4.548080814,      -2.833741027,      -3.246029078,       1.386404346,       0.951079412,     -0.4498953735,                 0,                 0,                 0,     -0.2772922428,       0.951079412,     -0.4498953735,                 0,     -0.4730366022,       9.663602586,   -0.009721104734,     -0.3657628981,     -0.5558272473,    -0.01246000432
        849,           0,          99,      -4.548191053,      -2.833795391,      -3.246102664,        1.38639606,      0.9509362528,     -0.4498603566,                 0,                 0,                 0,     -0.2772087598,      0.9509362528,     -0.4498603566,                 0,     -0.4730709921,       9.663602586,   -0.009715508658,     -0.3679460534,     -0.5594171217,    -0.01245379396
        850,           0,          99,      -4.548283722,       -2.83383028,       -3.24615887,       1.386407255,      0.9507696725,     -0.4498155275,                 0,                 0,                 0,     -0.2771178468,      0.9507696725,     -0.4498155275,                 0,     -0.4731067266,       9.663602586,   -0.009708815208,     -0.3700472587,     -0.5627749576,    -0.01244624689
        851,           0,          99,       -4.54835693,      -2.833844128,      -3.246195521,       1.386440034,       0.950581085,     -0.4497623053,                 0,                 0,                 0,     -0.2770200463,       0.950581085,     -0.4497623053,                 0,     -0.4731445979,       9.675060713,   -0.009701608053,     -0.3720433915,     -0.5657266531,    -0.01243802257
        852,           0,          99,      -4.548409057,      -2.833835677,      -3.246210763,       1.386496171,      0.9503722455,     -0.4497022057,                 0,                 0,                 0,     -0.2769160374,      0.9503722455,     -0.4497022057,                 0,     -0.4731853311,       9.675060713,   -0.009694039464,     -0.3739187829,     -0.5685000311,    -0.01242936703
        853,           0,          99,      -4.548438964,      -2.833804077,      -3.246203238,       1.386576881,      0.9501452197,     -0.4496367424,                 0,                 0,                 0,     -0.2768066254,      0.9501452197,     -0.4496367424,                 0,     -0.4732294949,       9.669712898,   -0.009686189028,     -0.3756687697,     -0.5711488529,    -0.01242038685
        854,           0,          99,       -4.54844606,      -2.833748935,      -3.246172175,       1.386682752,      0.9499023377,     -0.4495673501,                 0,                 0,                 0,     -0.2766927194,      0.9499023377,     -0.4495673501,                 0,     -0.4732774437,       9.683029219,   -0.009678226712,     -0.3772806117,     -0.5736168873,    -0.01241128056
        855,           0,          99,      -4.548430323,      -2.833670347,      -3.246117428,       1.386813719,      0.9496461215,     -0.4494953363,                 0,                 0,                 0,     -0.2765752953,      0.9496461215,     -0.4494953363,                 0,     -0.4733293025,       9.683029219,    -0.00967025351,     -0.3787370601,     -0.5758218395,    -0.01240215395
